가수명,노래제목,발매일,가사,좋아요수,순위
에이트,그 입술을 막아본다,2011-06-21,"그 소리가 들려온다 나의 온 몸에서 들려온다 절대 듣고 싶지 않은 소리 절대 들어서는 안될 소리 너의 입에서 곧 쏟아지려 하는 그 소리 그 입술을 막아본다 말 하지마 하지마 니 말을 막고 귀를 막아봐도 예감도 직감도 다 아는 니 그 소리 아니기를 바라는 맘 자꾸 짧아졌던 너의 통화 여기 저기 듣고 싶지 않은 거짓말 같은 안 좋은 소문 나를 네 멋대로 떠나려고 하는 그 소리 그 입술을 막아본다 말 하지마 하지마 니 말을 막고 귀를 막아봐도 예감도 직감도 다 아는 니 그 소리 알면서도 빌어본다 떠나지마 가지마 듣고야 마는 헤어지잔 소리 입술을 막아도 이별이 또 온다 Don't say don't go away Your love is dead, there's no way Don't say don't go away 무서워 나 웃어본다 억지로 너의 입에서 내가 아는 말이 나올까 입도 못 떼고 가슴앓이 말 안해도 다 아는데 어찌하리 너의 입에서 내가 아는 말이 예감도 직감도 다 아는데 oh no 아는데도 싫은걸 어떡해 yeah 그 입술을 막으면 못 이긴 척 져줄래 끝까지 널 잡으면 다시 날 안아줄래 그 입술을 막아본다 말 하지마 하지마 니 말을 막고 귀를 막아봐도 예감도 직감도 다 아는 니 그 소리 알면서도 빌어본다 떠나지마 가지마 듣고야 마는 헤어지잔 소리 입술을 막아도 이별이 또 온다 그 입술을 막아본다 알면서도 빌어본다 그 입술을 막아본다 그 입술을 막아본다 ",18373,1210
신예영,흔하고 흔한 이별,2022-02-15,아무 말도 듣고 싶지가 않아서 뭔가 이상해서 전활 안 받았어 어느 날 느끼게 했던 불안함에 이별을 예감하고 있었어 가슴이 아파서 고개를 숙여 떠나지 말라는 짧은 한마디도 꺼내지 못했어 흔하고 흔한 이별은 내 얘기 같지 않아서 아무 준비조차 못 하고 혼자 처음 울었어 정말 이것밖엔 안되니 너만 떠나가면 어떡해 날 울리는 너 미워져도 잡고 싶어 들릴 듯 말 듯 한 작은 소리로 미안하다는 말 아무 소용 없어 숨도 못 쉬겠어 흔하고 흔한 이별은 내 얘기 같지 않아서 아무 준비조차 못 하고 혼자 처음 울었어 정말 이것밖엔 안되니 너만 떠나가면 어떡해 날 울리는 너 미워져도 잡고 싶어 내 세상엔 너와 나뿐이었어 조심스러웠던 행복들마저 사라져 너를 보내기는 싫어 잊어버리기도 싫어 처음으로 나를 다 줘도 안되는 걸 알았어 정말 이것밖엔 안되니 너만 떠나가면 어떡해 날 울리는 너 미워져도 잡고 싶어 ,3894,1211
김강패,돌아간다면 (Prod. 정현욱 (뽀선희)),2022-05-13,너를 어떻게 잊겠어 어질러진 내 마음엔 아직 네가 있어 정리하고 싶었는데 그러면 정말로 끝인 것 같아서 그때 우리가 했었던 기억들이 이제 정말 끝인가 봐 좋았었다 행복했었다 서로가 전부였던 만약에 그때로 돌아간다면 옆에 누워서 잠에 들던 그때로 말이야 네가 여기 있다면 그래 곁에 있다면 우리가 돌아간다면 어떨까 네가 그리워지겠지 오늘도 한참을 네 생각 할 거야 정리하고 싶었는데 그러면 정말로 끝인 것 같아서 그때 우리가 했었던 기억들이 이제 정말 끝인가 봐 좋았었다 행복했었다 서로가 전부였던 만약에 그때로 돌아간다면 옆에 누워서 잠에 들던 그때로 말이야 네가 여기 있다면 그래 곁에 있다면 우리가 돌아간다면 그때로 다시 돌아가 옆에 누워 잠에 들던 그때로 말이야 여기 있다면 그래 곁에 있다면 우리가 돌아간다면 어떨까 ,2314,1212
새벽창문,아직 널 사랑해 (Feat. 이유빈),2022-07-21,기다리지 말라고 아무 소용 없다고 차라리 내게 말해 줘 시간이 지날수록 나 더 아파져 어떡해 나 어떡해야 해 아직 널 사랑해 누구보다 너를 사랑해 가슴이 아직 너를 찾아 헤매이는 나라서 자꾸 너를 기다리게 돼 바보 같이 멍하니만 있잖아 나의 하루는 이런데 어떻게 지내야 하니 눈물 속에 담겨진 너의 모습이 날 자꾸 힘들게 하잖아 아직 널 사랑해 누구보다 너를 사랑해 가슴이 아직 너를 찾아 헤매이는 나라서 자꾸 너를 기다리게 돼 바라만 보던 너는 이제 없지만 내 마음속에 너는 그대로야 아직 널 사랑해 누구보다 너를 사랑해 가슴이 아직 너를 찾아 헤매이는 나라서 자꾸 너를 기다리게 돼 바보 같이 ,294,1213
박재정,좋았는데,2021-04-18,너를 사랑한다는 말로는 담아내지 못한 우리 둘의 이야기 가끔 당장 날 보고 싶다고 말하던 너는 언제나 눈부신 설렘이었어 좋았는데 둘이서 함께면 언젠가는 우리 둘을 꼭 닮은 아이와 같이 할 거라고 내게 말하던 넌 기억하고 있을까 오늘 혜화동에 와 봤어 우리가 걸었던 서로 사랑했던 거리 나를 보며 너를 사랑하는 이유를 말해달라 보채던 네 표정이 또 떠올라 혼자 대답했어 좋았는데 나에게 기대면 자연스레 우리 둘은 꼭 닮은 말투와 행동이었는데 항상 나도 몰래 너를 찾고 있잖아 오늘 혜화동에 와 봤어 우리가 걸었던 서로 사랑했던 거리 나를 보며 너를 사랑하는 이유를 말해달라 보채던 네 표정이 또 떠올라 혼자 대답했어 아직까진 네가 있어 나도 모르게 너를 부르다 멈췄어 이제 대답해줄 사람이 없잖아 오늘 사랑한다고 했어 네가 좋아했던 그 말 더 해줄 걸 하고 나는 말야 조금도 익숙해지지가 않나봐 전혀 잘 지내지 못해 여전히 나는 보고 싶어 ,19373,1214
안예은,출항,2021-04-03,얼마나 기다렸나 너절한 과거와 이별할 그 날을 홀로의 계절을 박차고 나와서 우리로 만날 날을 얼마나 기다렸나 해묵은 기억과 이별할 그 날을 옛날의 그이는 묻어두고 새로이 태어나는 날을 인생을 안다면 신선이라 어찌 사람이겠소 배 위에 이 한 몸 올랐으니 어디라도 가보자 oh 닻을 올려 어기야디여차 나가자 비탄으로 뒤덮인 땅은 뒤로하고 소리 높여 어기야디여차 노래해 찾아가 또 다른 시작을 하게 될 그곳을 품 안에 희망을 안았어도 어찌 안온하겠소 어쨌거나 돛을 펼쳤으니 어디로든 떠나자 oh 닻을 올려 어기야디여차 나가자 불안으로 뒤덮인 땅은 뒤로하고 소리 높여 어기야디여차 노래해 찾아가 또 다른 매일을 살아낼 그곳을 닻을 올려 어기야디여차 나가자 그림자들에게는 안녕을 고하고 소리 높여 어기야디여차 노래해 찾아가 또 다른 우리를 기다릴 그곳에 ,22126,1215
죠지,고칠게,2021-08-09,요즘 너무나 네가 낯설게 느껴져 어제는 전화도 한 번 없었지 어디니 밥은 먹었냐고 묻는 상냥한 네 말 기다렸는데 아무 말도 없는 너를 보며 느껴 내가 알던 니가 맞는 건지 다른 사람 네게 생긴 건지 이제 더 이상 날 사랑하지 않니 우리 이별인 거니 왜 내가 싫어졌는지 내게 말해줄 순 없니 자꾸만 전화해서 귀찮아진 거니 아직도 난 너를 사랑하고 있는데 난 어떡해 난 어떡해 내가 뭘 잘못한 건지 왜 내가 싫증 나는지 뭘 내가 잘못하고 있는 거라면 말해줄래 네가 말하는 그 모습처럼 고칠게 다 고칠게 떠나지 마 나는 아직도 니가 내 것만 같은데 오늘도 네게 전화를 걸어서 잘 자라 오늘 밤 꿈에서 보잔 달콤한 말 해줄 것 같은데 왜 내가 싫어졌는지 내게 말해줄 순 없니 자꾸만 전화해서 귀찮아진 거니 아직도 난 너를 사랑하고 있는데 난 어떡해 난 어떡해 내가 뭘 잘못한 건지 왜 내가 싫증 났는지 뭘 내가 잘못하고 있는 거라면 말해줄래 니가 말하는 그 모습처럼 고칠게 다 고칠게 왜 그리 차가운 건지 예전에 니가 맞는지 너 전에 만나던 그 사람 때문이니 말해줄래 니가 만나는 그 사람처럼 고칠게 다 고칠게 떠나지 마 ,10606,1216
지아,터질 것 같아,2009-04-02,왜 몰랐을까 항상 나를 위했던 천사처럼 착했던 널 왜 몰랐을까 까다로웠던 나를 말없이 다 받아준 널 헤어지잔 말 진심이 아니었는데 뒤늦은 후회가 슬퍼 고마운 줄 모르고 너를 실망시켰던 지난날의 내가 미워 내 철없음을 용서해 난 사랑을 잘 몰랐어 널 잊으라고 하지마 못난 심장이 매일 울어 너 돌아오면 안 되니 너 없으니까 죽을 것 같아 이젠 알겠어 내겐 너무 소중한 너야 덜컥 겁이나 이대로 널 잃을까봐 두려워 조바심이 나 받지 않는 전화를 수십 번도 더 걸어 내가 정말 미쳤나봐 내 철없음을 용서해 난 사랑을 잘 몰랐어 널 잊으라고 하지마 못난 심장이 매일 울어 너 돌아오면 안 되니 너 없으니까 죽을 것 같아 이젠 알겠어 내겐 너무 소중한 너야 널 기다리고 있을게 그 자리에 서 있을게 널 힘들게 해 미안해 내 잘못들도 모두 잊어 나 정말 많이 울었어 멍든 가슴이 터질 것 같아 제발 돌아와 우리 다신 헤어지지마 너 없으니까 못 보니까 죽을 것 같아  ,14258,1217
이승기,내 여자라니까,2012-04-18,나를 동생으로만 그냥 그 정도로만 귀엽다고 하지만 누난 내게 여자야 니가 뭘 알겠냐고 크면 알게 된다고 까분다고 하지만 누난 내게 여자야 누나가 누굴 만나든지 누굴 만나 뭘 하든지 난 그냥 기다릴뿐 누난 내 여자니까 너는 내 여자니까 너라고 부를게 뭐라고 하든지 남자로 느끼도록 꽉 안아줄게 너라고 부를게 뭐라고 하든 상관없어요 놀라지 말아요 알고보면 어린 여자라니까 어딜 갔다 왔는지 어디가 아픈건지 슬퍼보이네요 누나답지 않네요 무슨일 있냐고 무슨일이냐고 말해보라 했더니 머릴 쓰다듬네요 누가 누나를 울린다면 그 누가 됐건간에 난 절대 참지 않아 누난 내 여자니까 너는 내 여자니까 너라고 부를게 뭐라고 하든지 슬픔이 잊혀지도록 꽉 안아줄게 너라고 부를게 뭐라고 하든 상관없어요 내품에 안겨요 알고보면 여린 여자라니까 좋아하니까 이러는 거겠지 이러면 안되는거 알아요 좋아하니까 좋아하니까 누난 내 여자니까 너는 내 여자니까 네게 미쳤으니까 오 미안해 하지마 난 행복하니까 널 바라만 봐도 난 눈물이 흘러 너라고 부를게 뭐라고 하든 상관없어요 곁에만 있어요 결국엔 넌 내 여자라니까 ,17615,1218
린,알아요,2021-10-19,햇살처럼 눈부시게 다가와 언제나 그렇듯 날 감싸주었죠 그대가 웃어 준다면 나도 웃게 되죠 언제부턴가 그대는 내게 사랑인 거죠 날 기억해 줄래요 혹시 우리가 헤어진다 해도 알아요 나에겐 허락되지 않은 하나가 있죠 가질 수도 없는 사랑 그대인 걸 잘 알아요 알아요 하늘이 세상을 다 준다 해도 그대에게 나는 안 되는 걸 나도 알고 있어요 그게 운명이란 걸 우린 나 때문에 아파하진 마요 언제나 그랬듯 날 걱정하겠죠 그대가 힘들어하면 난 죽을 것 같아 언제부턴가 그대는 내게 사랑인 거죠 날 잊지는 말아요 혹시 인연의 끈이 끊어져도 알아요 나에겐 허락되지 않은 하나가 있죠 가질 수도 없는 사랑 그대인 걸 잘 알아요 알아요 하늘이 세상을 다 준다 해도 그대에게 안 된다는 걸 이젠 나 그대의 모든 걸 내 마음에 새겨 둘게요 들려요 나에겐 메아리쳐 돌아온 사랑이죠 혼자서만 하는 사랑 그댄 아마 모르겠죠 보여요 어둠이 내 두 눈을 가려 버려도 그대만은 이런 운명이겠죠 아픈 인연이겠죠 그런 사랑이겠죠 우린 ,10381,1219
김동희,그대를 그대를,2008-09-17,두 눈 떠도 못 보겠단 말도 내 눈물 닦아 주고 싶단 말도 애써도 안 되는 맘도 매일 매일 그리움에 취한 맘도 두 눈 감고 떠보면 가슴이 저미면서 너무나 아파 하루 하루 또 매일 그대를 불러 봐도 소용없고 안녕이라고 할 것 같아서 그리움에 그대를 붙잡아도 눈물 나게 자꾸만 멀어져 아니 아니라 말해 봐도 사랑해 너만을 말 하지마 안녕 그대를 오직 그대를 봐요 아프다며 걱정시킨 날도 나 바쁘다며 냉정했던 날도 속없이 괜한 투정도 매일 매일 챙겨 주지 못한 일도 못해줬던 날들에 가슴이 저미면서 너무나 아파 하루 하루 참 많이 미안해 후횔해도 소용없고 안녕이라고 할 것 같아서 그리움에 그대를 붙잡아도 눈물 나게 자꾸만 멀어져 아니 아니라 말해 봐도 사랑해 너만을 말 하지마 안녕 그대를 오직 그대를 봐요 이대로 있어 달라고 바랬던 순간들이 내겐 너무나 많았죠 그대가 돌아 온다면 제발 그러길 바라죠 해주고 싶은 일들 모두 적어 둘게요 계속 참았던 눈물이 흘러 나와서 또 그대를 보다 안돼 이렇게 가지 말라고 미련함에 그대를 못 놓아도 다시 되돌리려고 애써도 나만 바라는 맘이겠죠 사랑해 너만을 또 외치고 외쳐 그대를 오직 그대를 안녕이라고 할 것 같아서 그리움에 그대를 붙잡아도 눈물 나게 자꾸만 멀어져 아니 아니라 말해 봐도 사랑해 너만을 말 하지마 안녕 그대를 오직 그대를 봐요  ,18261,1220
한동근,하루끝엔 그대가 있어요,2018-03-25,힘없이 걷네요 지치고 힘겨워 축 처진 어깨가 무거워서 붉어진 두 눈은 마를 날 없네요 세상은 참 버거우니까 그래도 하루 끝엔 그대가 있어요 내 얘길 들어주는 단 한 사람 그대 그대가 있어 나는 살아갈 수 있어 내 생에 단 하나의 이유일수 있어 그대는 우우우 나에게 고마운 사람 살아가는 힘이 돼줘서 나 다시 꿈을 꿀 수 있게 해줘서 고단한 마음은 날 지치게 하고 세상은 자꾸 나를 서두르게 해도 그대가 있어 나는 살아갈 수 있어 내 생에 단 하나의 이유일수 있어 그대는 우우우 나에게 고마운 사람 살아가는 힘이 돼줘서 지금 이 길이 너무 먼 길이라도 잠시 숨을 또 돌리고 걸으면 되니까 나에게 기댈 곳이 돼준 그대라서 나에게 그대라면 뭐든 상관없어 그대는 우우우 나에게 고마운 사람 살아가는 힘이 돼줘서 나 다시 꿈을 꿀 수 있게 해줘서 ,39208,1221
임현정,사랑은 봄비처럼...이별은 겨울비처럼...,2006-03-03,묻지않을께 네가 떠나는 이유 이제 사랑하지 않는다는걸 알기에 야윈 너의 맘 어디에도 내사랑 머물수 없음을 알기에  이해해볼께 혼자남겨진 이유 이젠 나의 눈물 닦아줄 너는 없기에 지금 나의 곁에 있는건 그림자 뿐임을 난 알기에  사랑은 봄비처럼 내 마음 적시고 지울수없는 추억을 내게 남기고 이제 잊으라는 그 한마디로 나와 상관없는 다른 꿈을꾸고  이별은 겨울비처럼 두 눈을 적시고 지울수없는 상처만 내게 남기고 이젠 떠난다는 그 한마디로 나와 상관없는 행복을 꿈꾸는 너   기도해볼께 니가 잊혀지기를 슬픈사랑이 다신 내게 오지않기를 세월 가는데로 그대로 무뎌진 가슴만 남아있기를  왜 행복한 순간도 사랑의 고백도 날 설레게한 그 향기도 왜 머물순 없는지 떠나야 하는지 무너져야만 하는지  사랑은 봄비처럼 내 마음 적시고 지울수없는 추억을 내게 남기고 잊으라는 그한마디로 나와 상관없는 다른꿈을꾸고  이별은 겨울비처럼 두 눈을 적시고 지울수없는 상처만 내게남기고 떠난다는 그 한마디로 나와상관없는 행복을 꿈꾸는너 - ,31410,1222
윤종신,말꼬리,2011-05-31,비는 오고 너는 가려 하고 내 마음 눅눅하게 잠기고 낡은 흑백영화 한 장면처럼 내 말은 자꾸 끊기고 사랑한 만큼 힘들었다고 사랑하기에 날 보낸다고 말도 안 되는 그 이별 핑계에  나의 대답을 원하니 너만큼 사랑하지 않았었나봐 나는 좀 덜 사랑해서  널 못 보내  가슴이 너무 좁아 떠나간 너의 행복 빌어줄  그런 드라마 같은  그런 속 깊은 사랑  내겐 없으니 사랑하면 내게 머물러줘 사랑하면 이별은 없는거야 너만큼 사랑하지 않았었나봐 나는 좀 덜 사랑해서  널 못 보내  가슴이 너무 좁아 떠나간 너의 행복 빌어줄  그런 드라마 같은  그런 속 깊은 사랑  내겐 없으니 우리의 사랑 바닥 보일 때까지 우리의 사랑  메말라 갈라질 때까지  다 쓰고 가 남은 사랑처럼 쓸모 없는 건  만들지 마요  손톱만큼의 작은 사랑도  내게 다 주고 가요 그러니까 이별은 없는거야 ,46039,1223
장재인,환청 (Feat. 나쑈 (NaShow)),2015-01-14,내 안에 숨은 것들이 말이야 날 참 많이 변하게 했잖아 날 잠재우고 두 손 묶고선 어두운 방에 가둬 놨잖아 잃어버린 시간의 조각들 내가 버린 사랑의 기억들 삭제되고 버려진 체 껍데기만 남았잖아 아무것도 모른 체 난 그저 소리쳤고 그저 그 기억뿐이지 얼음처럼 차가웠던 내 마음도 자고 나면 잊혀 지겠지 벗어나고 싶어 날 옥 죄는 고통에서 누가 나를 꺼내 줘 이 상처로 가득한 내 영혼 속에서 깊게 물들인 밤하늘은 떠나지 못한 너의 모습이 잠든 나를 깨우고 나서 다시 입을 맞추고 사랑해 속삭이던 네 목소리가 너의 향기가 매일 귓가에 들려온다 넌 어디 있는데 넌 볼 수 없는 곳에 감췄고 날 대신해서 받는 고통 내 분노가 하나 되면 깊게 잠들어 잃어버린 기억을 쫓고 너 아닌 진짜 날 찾고 싶어도 내 가슴에 든 멍이 너무도 커 감춰봐도 내 안에 숨어있던 놈들이 나타나 잠을 깨워 끔찍했던 내 기억 저편에서 널 마주했었고 잃어버린 감정까지 감싸주며 널브러진 날 일으켜 줬어 꼭 잡은 손 놓지 않으려 악몽의 시간 깨끗이 지우려 안간힘 쓰고 있어 내가 날 가둬둔 이곳에서 어둠을 걷어 너를 찾고 싶은데 널 만질 수도 안길 수도 없는데 날 지배하는 건 내 안에 살고 있는 그런 놈들이 아냐 날 치유하는 건 독한 약이 아냐 단지 사랑 두 글자 귓가에 들리는 목소린 잃어버린 나를 깨우고 몸을 감싸고 입을 맞추고 난 뒤 사라지고 더는 볼 수 없잖아 깊게 물들인 밤하늘은 떠나지 못한 너의 모습이 잠든 나를 깨우고 나서 다시 입을 맞추고 사랑해 속삭이던 네 목소리가 너의 향기가 매일 귓가에 들려온다 넌 어디 있는데 닿을 수 없는 밤하늘엔 뒤돌아서는 너의 모습이 지친 날 이렇게 벗어나 그림처럼 만든다 미안해 널 붙잡고 멀어지지 마 애타게 불러 다시 보이지 않는 슬픔에 또 눈물만 흘러 ,66834,1224
Zion.T,눈 (Feat. 이문세),2017-12-04,내일 아침 하얀 눈이 쌓여 있었으면 해요 그럼 따뜻한 차를 한 잔 내려드릴게요 계속 내 옆에만 있어 주면 돼요 약속해요 눈이 올까요 우리 자는 동안에 눈이 올까요 그대 감은 눈 위에 눈이 올까요 아침 커튼을 열면 눈이 올까요 서두르지 마요 못다 한 얘기가 있어요 잠이 들고 나면 오늘은 어제가 되어버려요 계속 내 곁에만 있어 주면 돼요 약속했죠 눈이 올까요 우리 자는 동안에 눈이 올까요 그대 감은 눈 위에 눈이 올까요 아침 커튼을 열면 눈이 올까요 잘 봐요 밖이 유난히 하얗네요 눈 눈이 와요 눈 눈이 와요 눈이 와요 눈이 와요 창 밖에도 눈이 와요 어제 우리 말한 대로 차를 한 잔 내려드릴게요 ,118834,1225
엠씨더맥스 (M.C the MAX),너의 흔적,2021-03-25,깨어나지 못하는 꿈에 잊혀질까 두려운 너를 혼자서만 지켜온 지난날들이 흘러가는 시간 속에 흩어져 가고 손 틈으로 새어 나오는 나도 어쩌지 못할 슬픔과 부서지는 우리 기억의 조각들을 끌어안고 다시 잠들어 깨어나고 싶지 않아 아직 깨고 싶지 않아 너무 아픈 너란 꿈을 아침이면 사라질 밤의 흔적만이 너의 빈자리를 채워 무심하게 하루가 지고 널 만나려 눈 감아보지만 흘러내린 눈물과 함께 떠오르는 사랑했던 우리 기억들 깨어나고 싶지 않아 아직 깨고 싶지 않아 너무 아픈 너란 꿈을 아침이면 사라질 밤의 흔적만이 너의 빈자리를 채워 내게 전부였던 너를 보내 여기 꿈속에 남겨둔 나의 미련까지 깨어나고 싶지 않아 이제 깨고 싶지 않아 서로 행복했던 추억 마음속에 남겨질 너의 흔적만이 여기 빈자리를 채워 ,16913,1226
백현 (BAEKHYUN),인형,2021-03-26,아침이 오는 소리에 난 잠이 들어요 오늘도 역시 그대 날 잊고 보냈었는지 그렇게도 쉽게 괜찮을 수 있는지 항상 변함이 없었던 그대 떠나간 게 믿을 수 없어 힘들었죠 그냥 그렇게 서로가 조금씩 잊혀 가겠죠 사랑한단 말 조차도 소용없겠죠 미안해요 이기적인 나였죠 사랑한단 이유로 내 곁에만 두려했었던 걸요 그래요 난 가장 중요한걸 모르고 있었죠 사랑한다면 그대가 언제나 행복해야죠 보고 싶겠죠 그건 어쩔 수 없겠죠 하지만 힘들진 않게 할게요 한동안 많이 아파 울다 지쳐 그대를 찾겠죠 신경 쓰지 말아요 난 잠시뿐일 테니까 괜찮아요 이대로 있을게요 당신과 상관없이 그냥 홀로 지킬 수 있는걸요 사랑해요 정말 한순간도 변함이 없어요 그대 없는 빈자리도 사랑하며 살아갈게요 보고싶겠죠 그건 어쩔 수 없겠죠 하지만 힘들진 않게 할게요 한동안 많이 아파 울다 지쳐 그대를 찾겠죠 신경 쓰지 말아요 난 잠시뿐일 테니까 Oh 그래요 난 바보 같지만 우리 지난 기억들 간직하며 홀로 지키고 있을게 한동안 많이 아파 울다 지쳐 그대를 찾겠죠 신경 쓰지 말아요 난 잠시 뿐일 이별이니까 ,47828,1227
다비치,또 운다 또,2015-01-21,또 운다 또 울지 말라니까 내 말 좀 들어라 터진 눈물아 약한 마음아 상처 난 가슴아 나는 정말 울기 싫단다 또 운다 또 울지 말라니까 제발 그 앞에서 울지마 무슨 말만 하면 울잖아 헤어지잔 말 한 마디에 아무 말도 못하면서 사랑한다고 사랑한다고 말도 못하면서 뚝 그만 울라니까 가 제발 가 오지 말라니까 내 말 좀 들어라 나쁜 이별아 하고 싶은 말 얼마나 많은데 나는 아직 사랑하는데 가 제발 가 그는 남겨두고 제발 그 앞에서 울지마 무슨 말만 하면 울잖아 헤어지잔 말 한 마디에 아무 말도 못하면서 사랑한다고 사랑한다고 말도 못하면서 뚝 그만 울라니까 눈물 뒤로 사랑이 숨어서 그가 날 못 보잖아 그만 그만 하라니까 제발 그 앞에서 울지마 제발 그만 울고 붙잡아 그를 이별에 뺏기지마 마음속에 갇힌 그 말을 밖으로 꺼내란 말이야 사랑한다고 말하란 말이야 지금이 아니면 제발 그만해 눈물아 ,51341,1228
장덕철,그대만이,2020-04-16,생각이 너무 많은 무거워진 나의 마음 한없이 더 나약해진 나를 그댄 항상 말없이 안아줬어 정말 갈 길 없는 나의 긴 방황에도 나의 손을 놓지 않은 고운 그대여 그대란 그늘 속에 힘든 오늘을 버틸 수 있죠 사랑하는 그대여 새로운 삶의 기로에서 많이 두려워 힘들었지만 매일 따듯이 내게 안식처가 되어줬어 그대만이 모두가 잠든 외로운 새벽에 그대 정성 어리게 써준 그 편지에 한자 한자 적힌 마음에 힘든 내일을 살 수 있겠죠 사랑하는 그대여 새로운 삶의 기로에서 많이 두려워 힘들었지만 매일 따듯이 내게 안식처가 되어줬어 그대만이 내게 와준 그대와 외로운 삶의 기로에서 하루하루가 힘들겠지만 너를 너무나 사랑하니까 내게 전부니까 ,16588,1229
선예,울지 않을게,2022-05-08,오늘 하루는 어땠니 꽤 오랜 시간이 지났는데 아직도 익숙지 못해 어쩌면 가끔은 네 생각이 떠오를까 봐 겁나 결국엔 너도 그랬잖아 끝이 어두워 우리의 사랑이 후회로 남겨졌다고 울지 않을게 난 너 없이도 잘 살아 괜히 허전한 마음에 그냥 울컥했어 아니 사실 말이야 난 그때가 너무나 그리워서 너와 함께한 그 순간이 결국엔 너도 똑같잖아 너도 아팠잖아 우리의 이별이 후회로 남겨졌다고 울지 않을게 난 너 없이도 잘 살아 괜히 허전한 마음에 그냥 울컥했어 아니 사실 말이야 난 그때가 너무나 그리워서 너와 함께한 그 순간이 많이 보고 싶었던 그 하루하루를 이제는 날 위해 살아가려 해 다시 되돌릴 수 없는 시간이지만 반짝이던 그 시간들 고마웠어 네가 어느 곳에 있어도 잘 지냈으면 하는 맘이라 널 미워하지도 않고 널 잊은 채로 난 살게 ,2880,1230
허각,한사람,2012-06-25,이대로 끝나버릴 것만 같아서 그대가 숨어버릴 것만 같아서 자꾸만 보네요 그대만 보네요 멍한 바보처럼 이렇게 커져가는 마음이 난 두려워 오늘도 모른 척 그댈 지나치려 해도 눈물이 흘러서 내 심장이 터질 것 같아서 이젠 그대 얼굴 그대 이름 온종일 그리는데 사랑해요 그대 그 아픔까지 함께할게요 힘든 이 세상에 날 웃게 해준 한 사람 혹시나 그대 내게 오는 길 어렵다면 그냥 서 있어요 내가 그대에게 갈 테니 이렇게 커져가는 마음이 난 두려워 오늘도 모른 척 그댈 지나치려 해도 눈물이 흘러서 내 심장이 터질 것 같아서 이젠 그대 얼굴 그대 이름 온종일 그리는데 사랑해요 그대 그 아픔까지 함께할게요 힘든 이 세상에 날 웃게 해준 한 사람 혹시나 그대 내게 오는 길 어렵다면 그냥 서 있어요 내가 그대에게 아파도 웃음이 나요 그대만 생각하면 견딜 수 있죠 버틸 수 있죠 나는 사랑해요 그대 그 아픔까지 함께할게요 힘든 이 세상에 날 웃게 해준 한 사람 혹시나 그대 내게 오는 길 어렵다면 그냥 서 있어요 내가 그대에게 갈 테니 ,49242,1231
WINNER,Different,2014-08-12,I'm just different I'm just different 친절을 바라지마 난 Angel And Demon 오해는 해로워 네가 나 때문에 외로워도 이해해줘 baby 표현하고 싶어도 그게 잘 안돼 네 가슴에 총을 쏴 이기적이야 그래 난 나쁜 놈이야 미래를 점쳐봐도 나 때문에 찍히는 콤마 그래도 있어줘 날 버리지는 말아줘 맘은 다르지 않아 I’m for real love ya 너와 나 입을 맞추고 난 그 뿐이라고 조금만 떨어지라고 해 네가 내 품으로 들어와 흐느껴도 껴안아주지 않는 나 넌 장난치냐고 우리 사이는 뭐냐고 날 사랑하지 않냐고 해 하지만 내 마음은 그게 아닌데 I'm just different 네가 원하는 그 남자완 달라 달라 I'm just different 착한 남잔 되지 못해 난 이런 나 때문에 상처 받을지 몰라 I'm just different 네가 바라는 그 남자완 달라 달라 I'm just different 그래도 날 떠나지는 마 이렇게 나쁜 놈이지만 시간이 흘러도 사인 좁혀지지 않아 네가 아무리 날 이해할 수 있대도 말야 애써 눈물 숨기고 웃는 것도 I know 알아도 어떻게 할 수 없는 내 맘 알아 이게 너와 내가 영원히 함께하는 길 난 그저 지금처럼 옆에 있고 싶을 뿐 이기적이지 나 그래도 떠나지마 난 네가 원하는 남자완 다를 뿐이니까 더는 착각하지 좀 마 우리가 처음 만났던 날부터 널 보는 표정 그 위에 가면 썼으니까 텅 빈 깡통처럼 찌그러진 감정 손대지마 날이 선 내 말투에 넌 다치기만 할거야 어젯밤 어디 있었냐고 울면서 다그쳐도 네 눈 똑바로 보며 거짓말해 아무렇지 않게 네가 날 녹이려 해도 난 더 차갑게 널 대하겠지 똑 같은 실수로 네 맘 상처 내 아무렇지 않게 I'm just different 네가 원하는 그 남자완 달라 달라 I'm just different 착한 남잔 되지 못해 난 이런 나 때문에 상처 받을지 몰라 I'm just different 네가 바라는 그 남자완 달라 달라 I'm just different 그래도 날 떠나지는 마 이렇게 나쁜 놈이지만 차가워져도 그대까지도 따뜻함을 잃진 말아줘 I'll never let you go 난 그대에게 그대로 설레어도 표현할 수 없어 이해해줘 또 미안해요 I'll never let you go 난 그대에게 그대로 oh I’m just different 네가 원하는 그 남자완 달라 I’m just different 착한 남잔 되지 못해 난 I'm just different 네가 바라는 그 남자완 달라 달라 I'm just different 그래도 날 떠나지는 마 이렇게 나쁜 놈이지만 I'm just different I'm just different I'm just different ,69783,1232
