가수명,노래제목,발매일,가사,좋아요수,앨범사진,songId,순위
싸이 (PSY),아버지,2005-07-23, YO 너무 앞만 보며 살아오셨네 어느새 자식들 머리커서 말도 안듣네 한평생 제 자식 밥 그릇에 청춘 걸고 새끼들 사진보며 한푼이라도 더 벌고 눈물 먹고 목숨 걸고 힘들어도 털고 일어나 이러다 쓰러지면 어쩌나 아빠는 슈퍼맨이야 얘들아 걱정마 위에서 짓눌러도 티낼 수도 없고 아래에서 치고 올라와도 피할 수 없네 무섭네 세상 도망가고 싶네 젠장 그래도 참고 있네 맨날 아무것도 모른체 내 품에서 딩굴거리는 새끼들의 장난 때문에 나는 산다 힘들어도 간다 여보 얘들아 아빠 출근한다 아버지 이제야 깨달아요 어찌 그렇게 사셨나요 더 이상 쓸쓸해 하지 마요 이제 나와 같이 가요 어느새 학생이 된 아이들에게 아빠는 바라는 거 딱 하나 정직하고 건강한 착한 아이 바른 아이 다른 아빠 보단 잘 할테니 학교 외에 학원 과외 다른 아빠들과의 경쟁에서 이기고자 무엇이든지 다 해줘야 해 고로 많이 벌어야 해 너네 아빠한테 잘해 아이들은 친구들을 사귀고 많은 얘기 나누고 보고 듣고 더 많은 것을 해주는 남의 아빠와 비교 더 좋은 것을 사주는 남의 아빠와 나를 비교 갈수록 싸가지 없어지는 아이들과 바가지만 긁는 안사람의 등살에 외로워도 간다 여보 얘들아 아빠 출근한다 아버지 이제야 깨달아요 어찌 그렇게 사셨나요 더 이상 쓸쓸해 하지 마요 이제 나와 같이 가요 여보 어느새 세월이 많이 흘렀소 첫째는 사회로 둘째 놈은 대학으로 이젠 온가족이 함께 하고 싶지만 아버지기 때문에 얘기하기 어렵구만 세월의 무상함에 눈물이 고이고 아이들은 바뻐보이고 아이고 산책이나 가야겠소 여보 함께가주시오 아버지 이제야 깨달아요 어찌 그렇게 사셨나요 더 이상 쓸쓸해 하지 마요 이제 나와 같이 가요 오오 당신을 따라갈래요  ,38128,https://cdnimg.melon.co.kr/cm/album/images/003/05/676/305676_500.jpg/melon/resize/282/quality/80/optimize,891993,382
#안녕,한 걸음씩 멀어지는 너에게,2021-10-13, 그날의 우리는 어디 있을까 아무 흔적 없이 멀어진 기억들 함께 느꼈던 그때 향기를 아직도 기억해 우린 이제 마지막인 걸까 밤새 나누던 하루의 일상이 이제는 더 멀게만 느껴져 보고 싶단 말이 사랑한단 말이 이젠 의미 없어 나를 울리고 있어 외로운 밤 난 너를 지워내려 해 이별의 순간 깨지 못할 꿈처럼 가까이 갈 수가 없어 한 걸음씩 멀어지는 너에게 더는 할 말이 없어 널 보내고 우리 사랑했던 시간이 생각이 나면 그때 한 번쯤은 너 날 떠올려주면 돼 이 빈자리 너의 온기가 그리울 거야 이제는 널 지울게 그토록 바랬던 너였었는데 하고픈 말 아직 남았는데 이미 늦어버린 걸 돌이킬 수 없단 걸 알아 바보처럼 울고 있는 너와 나 외로운 밤 난 너를 지워내려 해 이별의 순간 깨지 못할 꿈처럼 가까이 갈 수가 없어 한 걸음씩 멀어지는 너에게 더는 할 말이 없어 널 떠나보낼게 마지막 미소가 계속 떠올라 네가 보고파 언젠가 우리 다시 만나면 그땐 이렇게 아프지 말자고 이렇게 약속할게 한 걸음씩 멀어지는 너에게 행복하길 바래 널 보내고 우리 사랑했던 시간이 생각이 나면 그때 한 번쯤은 날 떠올려 줄래 이 빈자리 너의 온기가 그리울 거야 이제는 널 지울게  ,13061,https://cdnimg.melon.co.kr/cm2/album/images/107/38/113/10738113_20211012194001_500.jpg?9d9cbfbc3e15d206540e4f03d571b295/melon/resize/282/quality/80/optimize,34074733,383
카더가든,명동콜링,2018-12-15, Oh 달링 떠나가나요 새벽별빛 고운 흰눈 위에 떨어져 발자국만 남겨두고 떠나가나요 크리스마스 저녁 명동거리 수많은 연인들 누굴 약 올리나 갑자기 추억들이 춤을 추네 보고 싶다 예쁜 그대 돌아오라 나의 궁전으로 바람 불면 어디론가 떠나가는 나의 조각배야 갑자기 추억들이 춤을 추네 쇼 윈도우 비친 내 모습 인간이 아냐 믿을 수 없어 밤하늘 보름달만 바라보네 보고 싶다 예쁜 그대 돌아오라 나의 궁전으로 바람 불면 어디론가 떠나가는 나의 조각배야 생각해 보면 영화 같았지 관객도 없고 극장도 없는 언제나 우리들은 영화였지 보고 싶다 예쁜 그대 돌아오라 보고 싶다 예쁜 그대 돌아오라 나의 궁전으로 갑자기 추억들이 춤을 추네  ,54682,https://cdnimg.melon.co.kr/cm/album/images/102/33/385/10233385_500.jpg?f46ade19dcab67e97ac8429dfdabcb1d/melon/resize/282/quality/80/optimize,31496488,384
백지영,총맞은것처럼,2008-11-13, 총 맞은 것처럼 정신이 너무 없어 웃음만 나와서 그냥 웃었어 그냥 웃었어 그냥 허탈하게 웃으며 하나만 묻자 했어 우리 왜 헤어져 어떻게 헤어져 어떻게 헤어져 어떻게 구멍난 가슴에 우리 추억이 흘러 넘쳐 잡아보려 해도 가슴을 막아도 손가락 사이로 빠져나가 심장이 멈춰도 이렇게 아플 것 같진 않아 어떻게 좀 해줘 날 좀 치료해줘 이러다 내 가슴 다 망가져 구멍난 가슴이 어느새 눈물이 나도 모르게 흘러 이러기 싫은데 정말 싫은데 정말 싫은데 정말 일어서는 널 따라 무작정 쫓아 갔어 도망치듯 걷는 너의 뒤에서 너의 뒤에서 소리쳤어 구멍난 가슴에 우리 추억이 흘러 넘쳐 잡아보려 해도 가슴을 막아도 손가락 사이로 빠져나가 심장이 멈춰도 이렇게 아플 것 같진 않아 어떻게 좀 해줘 날 좀 치료해줘 이러다 내 가슴 다 망가져 총 맞은 것처럼 정말 가슴이 너무 아파 이렇게 아픈데 이렇게 아픈데 살 수가 있다는 게 이상해 어떻게 너를 잊어 내가 그런 건 나는 몰라 몰라 가슴이 뻥뚫려 채울 수 없어서 죽을 만큼 아프기만 해 총 맞은 것처럼   ,41111,https://cdnimg.melon.co.kr/cm/album/images/004/12/157/412157_500.jpg/melon/resize/282/quality/80/optimize,1958819,385
잔나비,She (Hidden Track No.V 1월 선정곡),2017-09-09, she is everything to me 지친 나를 감싸 안아줄 그대 나를 반겨줄 천사 같은 이름 woo she she 그 미소 위로 닻을 내리고 내 하루가 쉬어가고 she 어떨까요 그대 없는 나는 all of my life is you 빰빰빰 빰 빰 빰빰빰 빰 빰 무지개가 떨어진 곳을 알아 내일은 꼭 함께 가자는 그녀 내 손을 감싸 쥐는 용감한 여전사여 woo she she 그 미소 위로 닻을 내리고 내 하루가 쉬어가고 she 어떨까요 그대 없는 나는 all of my life all of my life is you she 어떤 밤에는 그대와 나는 길을 잃고 헤매겠지 she 걸음 맞춰서 걷다가 보면 all of my life is you 빰빰빰 빰 빰 빰빰빰 빰 빰  ,96851,https://cdnimg.melon.co.kr/cm/album/images/100/93/774/10093774_500.jpg?649104333a56369e139e1486e97fbade/melon/resize/282/quality/80/optimize,30616707,386
정키,홀로 (Feat. 김나영),2012-08-31, 아침에 눈을 떴을 때 텅 빈 방안에 나 홀로 니 빈자리 거닐면서 많은 생각들에 잠겨 지워질 수 없는 기억 돌이킬 수 없는 우리 헤어날 수 없는 나와 멀어져만 가는 너를 바라봐 누군가 한 말 처럼 언젠가 만날 거라 그렇게 우린 헤어진 거야 집에 오는 길을 홀로 텅 빈 방 침대에 홀로 너와의 기억에 홀로 나 홀로 무뎌질 가슴 안고 추억 속에 살아 홀로 방안에서 깨면 홀로 늘 있던 니가 없어 익숙해지겠지 나 홀로 그 때를 기억하니 너와 내가 우리란 말로 함께 할 수 있었던 그 날의 사랑들을 잠시 맞잡았던 두 손 차마 놀 수 없어 붙잡았던 우리라 해도 그립고 그리워 그저 바라만 봐야 했어 누군가 한 말 처럼 언젠가 만날 거라 그렇게 우린 헤어진 거야 집에 오는 길을 홀로 텅 빈 방 침대에 홀로 너와의 기억에 홀로 나 홀로 무뎌질 가슴 안고 추억 속에 살아 홀로 방안에서 깨면 홀로 늘 있던 니가 없어 익숙해지겠지 나 홀로 지난 시간들이 그리워 힘든 건지 내 손길만을 기다린 건지 다른 누군갈 만날 내 모습 바란 건지 그저 날 사랑한다고 말해줘 집에 오는 길을 홀로 텅 빈 방 침대에 홀로 너와의 기억에 홀로 나 홀로 무뎌질 가슴 안고 살아 보고 싶어 매일 널 그리며 살아 다시 아파한다 해도 내게 손 내밀어 그저 날 사랑한다고 말해줘 이제 더 이상 잊혀질 그 날처럼 처음 날 만나서 설레었던 그 날 그 때로 다시 돌아와 나 하나만 바라보며 사랑한다고 말했던 그 때의 우리로 돌아갈래 텅 빈 방 침대에 홀로 너와의 기억에 홀로 나 홀로 무뎌질 가슴 안고 추억 속에 살아 홀로 방안에서 깨면 홀로 늘 있던 니가 없어 익숙해지겠지 나 홀로  ,150108,https://cdnimg.melon.co.kr/cm/album/images/021/48/411/2148411_500.jpg/melon/resize/282/quality/80/optimize,3893169,387
태연 (TAEYEON),그런 밤 (Some Nights),2022-02-14, 가장 높은 음으로 불러본 너의 이름 어쩌면 닿을 것 같아 가장 아픈 봄에도 기어이 꽃이 피면 나는 그게 네 잔소리 같아 이젠 긴 시간 속을 천천히 걸어 서두르기 싫어서 작고 사소한 일로 환하게 웃다가도 누가 울어도 이상하지 않은 밤 난 너를 몰래 떠올려 비가 내리면 눈물이 보이지 않는 것처럼 꺼내 먹을 만큼의 행복한 기억들을 주머니에 넣으면 전부 쓰기는커녕 남겨온 날이 있어 그건 좋은 날이지 지난 기억으로만 울고 웃는 게 왠지 아쉬운 거야 마음 안의 시계를 지금에 맞추지만 누가 울어도 이상하지 않은 밤 난 너를 몰래 떠올려 비가 내리면 눈물이 보이지 않는 것처럼 그리워하면 어디든 있는 너 늘 나와 걷는 넌 제일 밝은 곳으로만 이끌어 크게 웃어도 어색하지 않은 밤 긴 꿈을 깨지 않는 밤 끝내 잊어도 이상하지 않은 날 널 보내줄 수 있겠지 그때까진 피하지 않아 그리움은 슬픔이 아냐 다른 시간일 뿐이야 So let the memories go on And let the days go on and on So let me remember 오늘 같은 밤이면 ,27349,https://cdnimg.melon.co.kr/cm2/album/images/108/63/559/10863559_20220214160739_500.jpg?42c2b52a394ac94dad21d64aec2c577d/melon/resize/282/quality/80/optimize,34626110,388
2NE1,Lonely,2011-07-28, 지금 내가 하는 얘기 널 아프게 할지 몰라 아마 날 죽도록 미워하게 될 거야 내가 예전 같지 않다던 네 말 모두 틀린 말은 아니야 나도 변해버린 내가 낯 설기만해 너무 착한 넌데 넌 그대로인데 Oh I don’t know I don’t know 내가 왜 이러는지 그토록 사랑했는데 넌 여기 있는데Oh I don’t know 이제 날 찾고 싶어 Baby I’m sorry 너와 있어도 난lonely 사랑하긴 내가 부족한가 봐 이런 못난 날 용서해 I’m sorry 이게 너와 나의 story 사랑이란 내겐 과분한가 봐 네 곁에 있어도 Baby I’m so lonely lonely lonely lonely lonely Baby I’m so lonely lonely lonely lonely lonely Baby I’m so lonely lonely lonely lonely lonely Baby I’m so lonely lonely lonely lonely lonely 네가 잘못한 게 아냐 내가 이상한 거야 이미 오래 전부터 난 준비 했나 봐 이별을 정말 잘해주고 싶었는데 하필 사랑 앞에서는 왜 이렇게 한없이 작아지고 외로운지 너무 착한 넌데 넌 그대로인데 Oh I don’t know I don’t know 내가 왜 이러는지 그토록 사랑했는데 넌 여기 있는데 Oh I don’t know 이제 날 찾고 싶어 Baby I’m sorry 너와 있어도 난lonely 사랑하긴 내가 부족한가 봐 이런 못난 날 용서해 I’m sorry 이게 너와 나의 story 사랑이란 내겐 과분한가 봐 네 곁에 있어도 Baby I’m so lonely lonely lonely lonely lonely Baby I’m so lonely lonely lonely lonely lonely Baby I’m so lonely lonely lonely lonely lonely Baby I’m so lonely lonely lonely lonely lonely Cuz I’m just another girl 이 밤이 외로워 난 더는 견딜 수 없어 Good bye Cuz I’m just another girl 너무나 외로워 지금 네 곁에 있어도 Baby I’m solonely Lonely lonely lonely lonely lonely Baby I’m so lonely lonely lonely lonely lonely Baby I’m so lonely lonely lonely lonely lonely Baby I’m so lonely lonely lonely lonely lonely    ,51512,https://cdnimg.melon.co.kr/cm/album/images/013/56/152/1356152_500.jpg/melon/resize/282/quality/80/optimize,3509752,389
김기태,너무 아픈 사랑은 사랑이 아니었음을,2022-01-04, 그대 보내고 멀리 가을 새와 작별하듯 그대 떠나 보내고 돌아와 술잔 앞에 앉으면 눈물 나누나 그대 보내고 아주 지는 별빛 바라볼 때 눈에 흘러내리는 못다 한 말들 그 아픈 사랑 지울 수 있을까 지울 수 있을까 어느 하루 비라도 추억처럼 흩날리는 거리에서 쓸쓸한 사람 되어 고개 숙이면 그대 목소리 너무 아픈 사랑은 사랑이 아니었음을 너무 아픈 사랑은 사랑이 아니었음을 너무 아픈 사랑은 사랑이 아니었음을 너무 아픈 사랑은 사랑이 아니었음을  ,11949,https://cdnimg.melon.co.kr/cm2/album/images/108/31/157/10831157_20220103201632_500.jpg?477f23a6bd8aaa10c71fb62fbd950192/melon/resize/282/quality/80/optimize,34495457,390
팀,사랑합니다...,2003-04-22, 나빠요 참 그대란 사람 허락도 없이 왜 내 맘 가져요 그대 때문에 난 힘겹게 살고만 있는데 그댄 모르잖아요 알아요 나는 아니란 걸 눈길 줄 만큼 보잘 것 없단걸 다만 가끔씩 그저 그 미소 여기 내게도 나눠줄 순 없나요 비록 사랑은 아니라도 언젠간 한번쯤은 돌아봐 주겠죠 한없이 뒤에서 기다리면 오늘도 차마 못한 가슴속 한마디 그댈 사랑합니다 어제도 책상에 엎드려 그댈 그리다 잠들었나봐요 눈을 떠보니 눈물에 녹아 흩어져 있던 시린 그대 이름과 헛된 바램뿐인 낙서만 언젠간 한번쯤은 돌아봐 주겠죠 한없이 뒤에서 기다리면 오늘도 차마 못한 가슴속 한마디 그댈 사랑합니다 이젠 너무 나도 내겐 익숙한 그대 뒷모습을 바라보며 흐르는 눈물처럼 소리없는 그말 그댈 사랑합니다  ,77748,https://cdnimg.melon.co.kr/cm/album/images/000/30/724/30724_500.jpg/melon/resize/282/quality/80/optimize,445413,391
이예준,다시 만날까 봐 (Prod.V.O.S),2021-02-07, 인스타로 몰래 보는 너의 하루들 누가 봐도 헤어진 티를 내 팔로우 다 끊고서 좋아요는 왜 눌렀니 참 바보 같은 사람이야 잘 먹지도 못하는 술은 왜 매일 마시고 늘 웃던 얼굴 많이 야위었어 혼자 있으면 나도 그래 술이 없으면 못 자고 많이 괴로워해 이럴 거면 우리 미친 척하고 다시 만날까 봐 다시 시작할까 봐 친구들 만나는 거 그렇게 좋아하면서 집에만 있니 더 우울하게 혼자 있으면 나도 그래 누구도 만나기 싫어 숨고만 싶은데 이럴 거면 우리 미친 척하고 다시 만날까 봐 다시 시작할까 봐 못 잊을 거야 너와 추억한 지난날들을 난 아직까지도 너무나 선명해 그렇게 선명한 만큼 지키고픈 우리 기억들이 잊혀지는 게 정말 많이 두려워 혼자 있으면 나도 그래 늘 혼자 센척했지만 많이 두려워해 이럴 거면 우리 미친 척하고 다시 만날까 봐 다시 시작할까 봐 우리 여기서 끝나면 안 돼  ,30431,https://cdnimg.melon.co.kr/cm2/album/images/105/60/583/10560583_20210205162308_500.jpg?d7f3edf5534fb823505c46ada1be9f51/melon/resize/282/quality/80/optimize,33265859,392
황인욱,취했나봐,2020-05-24, 취했나봐 우리 이제 그만하자 너와 친구로 지내는 거 나 안될 것 같아 그동안 나 무덤덤한 척했지만 너와 함께했던 그날부터 설레었던 나 뭐해 넌 괜찮니 웃고 있는 너의 표정에 한참 망설이다 아무 말도 못했어 취했나봐 너에게 취했나봐 나 너 좋아하나봐 왜 자꾸 헷갈리게 해 왜 why 미쳤나봐 너만 생각나나봐 우리 이미 알고 있잖아 나 오늘 너에게 취했나봐 뭐해 좀 걸을까 같이 걷던 길목에 서서 한참 바라보다 아무 말도 못했어 취했나봐 너에게 취했나봐 나 너 좋아하나봐 왜 자꾸 헷갈리게 해 왜 why 미쳤나봐 너만 생각나나봐 우리 이미 알고 있잖아 나 오늘 너에게 취했나봐 난 안돼 오늘은 안돼 네가 없으면 나 지금 너에게 말하고 싶어 오늘 지금 여기 이 순간 우리 넌 어떠니 지금 앞에 있는 나 아무 대답 없는 너 왜 자꾸 헷갈리게 해 왜 why 미쳤나봐 너만 생각나나봐 우리 이미 알고 있잖아 나 오늘 너에게 취했나봐 오늘 너에게  ,51014,https://cdnimg.melon.co.kr/cm2/album/images/104/34/085/10434085_20200522112314_500.jpg?3dac652e359afb39a76bc19221578a0e/melon/resize/282/quality/80/optimize,32616054,393
멜로망스,우리의 이야기,2021-10-15, 홀로 집에 돌아오던 나날들은 지친 맘을 안아주는 날이 됐고 외로움 가득 차 있던 텅 빈 시간은 우리 추억이 채웠죠 요즘 좋은 일 있냐고 내 표정이 밝다고 사람들이 그랬죠 바뀐 건 내가 사랑하는 사람에게 사랑받고 있다는 그 사실 하나인걸 특별할 것 없는 이야기로 하루 종일 너무 즐겁죠 누군가 내게 소중한 사람이 되는 건 내가 보낸 시간을 사랑하게 만들죠 애정 담아 건넨 나의 문장들은 그대 일어날 수 있게 도와주고 유난히 그대가 힘든 것 같은 날엔 기댈 곳 돼주고 싶죠 사랑을 하고 있단 게 사랑을 나눈단 게 어떤 말 인지 이제 알겠죠 내가 사랑하는 사람에게 사랑받고 있다는 그 사실 하나뿐인데 특별할 것 없는 이야기로 하루 종일 너무 즐겁죠 누군가 내게 소중한 사람이 되는 건 내가 보낸 시간을 사랑하게 만들죠 혼자만의 착각일까 봐 상처 입을까 두려워지지만 나로 살아있는 것 같죠 내 손 맞잡아줬을 뿐인데 모든 게 이해받고 있죠 누군가 내게 사랑이 되는 건 특별할 것 없는 곳까지도 사랑하게 만들죠  ,19080,https://cdnimg.melon.co.kr/cm2/album/images/107/40/735/10740735_20211014151244_500.jpg?93859dbb370887670419a08420f57f6d/melon/resize/282/quality/80/optimize,34087186,394
얀,그래서 그대는,2007-10-19, 나는 나에게 길 들여지길 바래요 그동안 그댈 너무 많이 닮아 있었나 봐요 지워질 때도 됐는데 그댄 또 누군가에게 길 들었나요 혹시 그 사람 예전 나완 많이 틀린가 봐요 그래서 그대는 날 잊고 사는지 내 아름다운 사람아 여전히 나는 니 모습인데 또 다른 사랑 배워갈 그대 가슴에 내 작은 기억 하나만 내 눈물 나는 사랑아 같은 아픔에 머물 수 있게 다른 이별에 울어도 내 품 안에서 그 마음 아물게 해요 내가 아닌 그대 행복한가요 혹시나 내 이름 벌써 잊었나요 내 아름다운 사람아 여전히 나는 니 모습인데 또 다른 사랑 배워갈 그대 가슴에 내 작은 기억 하나만 내 눈물나는 사랑아 같은 아픔에 머물 수 있게 다른 이별에 울어도 내 품 안에서 그 마음 아물게 해요   ,30370,https://cdnimg.melon.co.kr/cm/album/images/003/59/813/359813_500.jpg/melon/resize/282/quality/80/optimize,1753139,395
노을,그리워 그리워,2011-10-26, 늦은저녁 하루를보내고 찬바람에 창문을 닫으니 아득하게 조용한 방에서 아주 작은 조명하나를 켜놓고 어둑해진 밖을 바라보니 문득 너무도 슬퍼지네 매일듣는 노래 LIST 엔 하나같이 다 우리얘기뿐 이별은 모두 다 같으니까 다시 조심스럽게 행복했던 날 아름답던 너를 그려보니 나도모르게 눈물이 나네 그리워 그리워 니가 너무나 그리워서 보고싶어서 잊고싶지않아서 잊을수가 없어서 못해준게 너무 많아서 더 그리워 너무나도 사랑했었기에 아름답게 우린 헤어졌어 현실안에 서로를 위해서 알아 어차피 우린 안될걸 누구보다 잘 알지만 왜이렇게도 눈물이 나는건지 그리워 그리워 니가 너무나 그리워서 보고 싶어서 잊고 싶지않아서 잊을 수가 없어서 못해준게 너무 많아서 그리워 그리워 니가 너무나 그리워서 보고싶어서 정말 널 잊고 싶지 않아서 널 다시 붙잡고 싶어서 지금 너무나 난 니가 그리워 ,75321,https://cdnimg.melon.co.kr/cm/album/images/020/24/088/2024088_500.jpg/melon/resize/282/quality/80/optimize,3585793,396
카더가든,밤새 (취향저격 그녀 X 카더가든),2020-09-03, 나는 아름다운 꿈을 꾼 건진 모르겠네 눈이 부셨던가 그 순간을 잊을 수가 없네 햇살이 좋은 날 운명처럼 다가온 그대 꽃향기가 날 것 같은 그댄 woo woo woo woo 밤새 잠 못 드는 내 맘 알까요 그댄 알까요 wah uh uh 밤새 고민해요 왜 이럴까요 어떻게 하죠 oh woo woo woo woo woo woo woo woo woo woo woo woo woo woo woo woo woo woo woo 처음 본 그 순간 기억하고 난 기억해요 멈춰진 것 같던 그 시간들 woo woo woo woo 밤새 잠 못 드는 내 맘 알까요 그댄 알까요 wah uh uh 밤새 고민해요 왜 이럴까요 어떻게 하죠 oh woo woo woo woo woo woo woo woo woo woo woo woo woo woo woo woo woo woo woo 가슴 떨려 오는 감정이 느껴져요 wah uh 원했던 그 사랑 그 사람이 왔네요 wah uh 까만 밤 하늘에 그대 얼굴을 그려봐요 깊어지는 내 맘 알아줘요 woo woo woo woo  ,55907,https://cdnimg.melon.co.kr/cm2/album/images/104/85/498/10485498_20200903151810_500.jpg?ed5054fdd6e826b60e8e4f51e9ddd2bd/melon/resize/282/quality/80/optimize,32902881,397
HOZIHO,울지마 (Feat. 최성호),2021-07-09, 사실은 처음이라 나 몰랐어 그래 그날 날 울리던 그 말 처음 본 싸늘한 너의 그 모습 그만 나 울어 버렸어 울었어 뚝뚝뚝 눈물을 나 흘렸어 털었어 훌훌훌 모든걸 다 털고서 아파서 나 웃었어 그리고 물어봤어 정말 날 떠날 건지 닦았어 흘린 눈물쯤이야 난 닦았어 뒤돌았어 아무렇지 않은 척 나 걸었어 우는 모습조차 우린 닮았었나 봐 사랑했고 사랑했어 너를 너무 많이 나는 사랑 이제는 너를 보내야겠지 우는 것도 웃는 것도 이젠 내겐 모든 것이 아파 울지마 내 마음아 울었어 뚝뚝뚝 눈물을 나 흘렸어 털었어 훌훌훌 모든걸 다 털고서 아파서 나 웃었어 그리고 물어봤어 정말 날 떠날 건지 닦았어 흘린 눈물쯤이야 난 닦았어 뒤돌았어 아무렇지 않은 척 나 걸었어 우는 모습조차 우린 닮았었나 봐 사랑했고 사랑했어 너를 너무 많이 나는 사랑 이제는 너를 보내야겠지 우는 것도 웃는 것도 이젠 내겐 모든 것이 아파 울지마 내 마음아 사랑했고 사랑했어 너를 너무 많이 나는 사랑 이제는 너를 보내야겠지 우는 것도 웃는 것도 이젠 내겐 모든 것이 아파 울지마 내 마음아  ,11036,https://cdnimg.melon.co.kr/cm2/album/images/106/45/311/10645311_20210706122432_500.jpg?85fa659bcaa32b9fa5353c2921800ed3/melon/resize/282/quality/80/optimize,33654512,398
디셈버,"가슴으로 운다 (Feat. 아이린, 윤미)",2011-08-11, 내 사랑 그대여 거기 멈춰서요 나 지금 그대에게 가고 있어요 그대 없이 난 이제  단 하루도 살지 못해서 가슴으로 운다 내가 정말 사랑했던 사람이  내겐 무엇보다 소중했던 사람이 언제나 내 곁에 영원할것만 같았던  그 사람이 날 두고가네요 내 가슴이 죽을만큼 너무 아픈데 난 아직도 그대의 걱정뿐인데 나에게는 세상의 오직 한사람 그 사람이 날 떠나네요 내 사랑 그대여 거기 멈춰서요 나 지금 그대에게 가고 있어요 그대없이 난 이제  단 하루도 살지 못해서 가슴으로 운다 내가 정말 사랑했던 모습도  나를 누구보다 아껴주던 마음도 뒤를 돌아보면 서있을것만 같은데 돌아보면 그대가 없네요 바보같이 이런 내 속도 모르고 그 사람이 날 떠나네요 내 사랑 그대여 내말 들리나요  나 지금 미치도록 울고 있어요 미안해요 난 그대 모습 하나 잊지 못해서 그댈 불러본다 내가 잊지 못할 나의 사람아 듣지 못할 내 사람아 아 어디에 있나요 내게 돌아와요 나 지금 그대에게 가고있어요 지금 아니면 너를 후회하며 살 것 같아서 니가 마지막 사랑 같아서 제발 거기 멈춰서요 사랑해요 내 말 들리나요 ,31541,https://cdnimg.melon.co.kr/cm/album/images/020/07/385/2007385_500.jpg/melon/resize/282/quality/80/optimize,3524625,399
정동하,너의 모습,2021-10-04, 차갑게 돌아서던 너에게 이유를 찾아보지만 눈을 감았던 내 맘속으로 널 바라보던 그날의 난 알 수 없었어 수많은 다툼이 지나가고 불안한 침묵 속에서 나에게 사랑을 말하던 네 모습을 그땐 왜 그렇게 몰랐었는지 아직 난 너의 시간 속 너의 기억에 살아가 너만 모르던 너의 모습을 잊지 못했어 너의 마음과 너의 사랑을 알지 못했던 이별보다 더 아팠던 사랑 나일 테니까 놓아볼게 스치는 너의 흔적 사이로 나 혼자 되풀이하던 사랑해 미안하단 그 말 바보처럼 이제 와서 너를 찾고 있나 봐 매일 난 너의 시간 속 너의 기억에 살아가 너만 모르던 너의 모습을 잊지 못했어 너의 마음과 너의 사랑을 알지 못했던 이별보다 더 아팠던 사랑 나일 테니까 떠나볼게 선명했던 우리의 추억마다 흐려지는 나의 마음이 다시 널 쏟아내나 봐 한 번쯤 꼭 한번 다시 우리가 만나게 되면 돌아와 줄래 후회한다고 하고 싶은데 너의 세상 속 너의 사랑을 알지 못했던 의미 없었던 지나간 사랑 나일 테니까 잠시 머물던 나의 사랑 안녕  ,19964,https://cdnimg.melon.co.kr/cm2/album/images/107/30/550/10730550_20211020164901_500.jpg?34a6fcacbaeffa344a49995466c1e72d/melon/resize/282/quality/80/optimize,34036763,400
긱스 (Geeks),"Officially Missing You, Too",2012-11-01," 애써 너에게 건냈던 말 good bye 이젠 혼자 남게된 이 밤 without you 난 아직도, I'm officially missing you 널 기다리던 밤처럼 길고 어둡던 우리 사이 공백 이게 끝이 아니길 바래 I wanna go back 너가 원하던 거 다 고친 지금에야 넌 어디로 갔는지 난 홀로 남아 lonely 오늘 따라 부는 바람도 참 시린 것 같은데 넌 왜이리 멀쩡해 보이는 건지 눈치도 없는 너지만 예전처럼만 웃어주면 돼 Ooo can't nobody do it like you Said every little thing you do Hey baby say it stays on my mind And I I'm officially missing you 나에겐 너 하나뿐인 걸 너 땜에 아파하는 걸 널 잊으려고 노력해봐도 잘 안돼 널 미워하는 건 too hard 너무 어려워 날 몰라주는 너도 서러워 I'm officially missing you officially missing you yeah I'm officially missing you, too 내가 아무 말도 하지 못한 이유 우리 사이 공백은 너무 길고 어떤 단어보다 너가 meaningful on another round 더 멀어져 가며 흘러가는 어색했던 오늘 하루가 내겐 아쉽고 어제로 남아있어 이 밤이 지나도 아직도 여기 있어 여전히 내 머릿속 너 때문에 늘 뒤척거리는 매일 밤 내 마음만 더 지쳐가 가로등 불은 거릴 비춰 흔들거리는 속을 변기 위에 비워 어 아무리 속을 비워도 남은 추억으로 취해 어지럽고 girl 난 아직 기댈 곳이 필요해 so 이 노래로 너를 씻어내 습관처럼 그리워해 날 보며 웃는 니 사진을 내 두 눈에 담고 미소를 지으면 다시 할 수 있을까 oh 그날처럼 나에겐 너 하나뿐인 걸 너 땜에 아파하는 걸 널 잊으려고 노력해봐도 잘 안돼 널 미워하는 건 추억 속 너에겐 못된 일이라 난 할 수가 없어 이렇게 널 그리워하는 날 알고 있는지 나에겐 너 하나뿐인 걸 너 땜에 아파하는 걸 널 잊으려고 노력해봐도 잘 안돼 널 미워하는 건 too hard 너무 어려워 날 몰라주는 너도 서러워 I'm officially missing you officially missing you can't nobody do it like you Said every little thing you do Hey baby say it stays on my mind And I I'm officially missing you  ",123530,https://cdnimg.melon.co.kr/cm/album/images/021/65/024/2165024_500.jpg/melon/resize/282/quality/80/optimize,3946867,401
