가수명,노래제목,발매일,가사,좋아요수,앨범사진,songId,순위
박효신,Beautiful Tomorrow,2016-10-03, 그려지지 않아 눈을 감고 있어도 그렇게나 사랑하고 사랑했었던 너를 너를 몇 번이고 몇 번이든 꿈이었다면 또 한번 원망하고 미워한 내가 미안하고 또 미안해 Because of you 난 아직도 Because of you 너무 아파 무덤덤히 걸어가다 발걸음 마다 울고 울다 다 젖어버린 눈을 감아 Because of you 그 동안 행복했어 나도 너만큼 이제야 후회가 돼 그 누구보다 날 사랑할 수 있는 건 너야 Because of you 난 오늘도 Because of you 겨우 살아 추억 속을 걸어가다 발걸음 마다 웃고 웃다 다 젖어버린 눈을 감아 Because of you 난 괜찮아 Because of you 어느 날 우리 만나면 예전처럼 내가 아무 말 없이 웃어보일게 Because of you Because of you 그래 너는 나였었고 바라만 봐도 눈물 나는 넌 나의 영원한 너란 걸 Beautiful Tomorrow 그 날 그대로 여기 남아 있을게 여기 Because of you  ,58880,https://cdnimg.melon.co.kr/cm/album/images/100/01/952/10001952_500.jpg?dd88dd9a34bbc8b9c01fe7286c918eb5/melon/resize/282/quality/80/optimize,30017605,1520
에디킴,내 입술 따뜻한 커피처럼 (Feat. 이성경) (Prod. by 박근태),2016-04-29, 울지마 이미 지난 일이야 삶의 반직선 위에 점일 뿐이야 살아가면서 누구나 겪는 일이야 어른이 되는 단지 과정일 뿐이야 단지 과정일 뿐이야 제발 이러지 말아요 끝이라는 얘기 나는 항상 시작인걸요 그댈 사랑하는 마음 점점 커져가고 있는 날 잘 알잖아요 네가 밟고 걷는 땅이 되고 싶던 잠시라도 네 입술 따뜻하게 데워줄 커피가 되고 싶던 oh 난 아직 사랑해 나를 많이 알잖아요 그댈 사랑하며 나를 모두 버렸다는 걸 혼자 울며 걷는 나를 모르나요 그러니 제발 이러지 마요 그래 어느 하늘 아래 안에 작은 내 사랑 이젠 나의 사랑한단 말도 의미도 잠시 우리의 힘들었던 지나간 나의 넌 기리 위리 우리의 히리 위리 돌릴 수 없는 우리 I know 이제는 돌리지 못할 거란 걸 you know 아니 너를 사랑한단 걸 오래 전 노래처럼 오래 오래 널 간직할래 그래 너만을 위한 나의 사랑은 이래 난 하지만 행복해 나같이 나쁜 남자를 만나 힘들었던 그만큼 너를 아껴줄 자상하고 부드럽고 따뜻한 그런 남자였음 좋겠어 hey I just wanna let you go 꿈에서라도 싫어요 떠나지 말아요 나는 죽을지도 몰라요 이대로 행복한걸요 모르겠나요 아무것도 바라지 않아 지나간 사랑으로 날 그대의 추억 속에서 살게 할 건가요 사랑은 계속 커져갈 텐데 이대로 나를 정말 보낼 건가요 울지마 이미 지난 일이야 버틸 수 없을 만큼 힘들겠지만 삶의 반직선 위에 점일 뿐이야 어느 때보다도 긴 시간이겠지만 살아가면서 누구나 겪는 일이야 쉽게 받아 들일 수는 없겠지만 어른이 되는 단지 과정일 뿐이야 단지 과정일 뿐이야  ,78656,https://cdnimg.melon.co.kr/cm/album/images/026/81/820/2681820_500.jpg/melon/resize/282/quality/80/optimize,8161257,1521
뉴이스트,여보세요,2013-02-13, 여보세요 밥은 먹었니 어디서 뭐 하는지 걱정되니까  Tell me baby where you at 여보세요  Call me baby I be there Wherever you are I be there 여보세요 Pick up the phone girl Cuz I gotta be there 차가 막히는지  늦을 건가 봐 급한 맘에 배터리는 또  깜빡 하셨나 봐 나는 또 왠지 비가 올 것 같애  고민을 하다가 너를 좀 더 빨리 보고 싶은 맘에  일찍 데릴러 나가 깜짝 놀라겠지  날 보면 좋아하겠지 길이 엇갈리지  않게 더 달려야겠지 저 멀리 니 모습  보이는데 왜 난 전활 걸어 한다는  말이 결국엔 여보세요 밥은 먹었니 어디서 뭘 하는지  걱정되니까 여보세요  왜 아무 말 못하니 여보세요 여보세요 널 데릴러 왔어  비가 올까 봐 혼자 쓸쓸히  빗속을 걸을까 봐  집 앞이야 니가 보여  누구랑 있나 봐 솔직히 말 못했어  그럼 널 잃을까 봐 나도 알아 내 행동 비겁해 비겁하다 놀려도  난 절대 못 가 더는 이런 내 맘 알까 너는 네게 가는 길이  내게 왜 지옥행 같이 느껴져야 되는건지 이건 말이 안돼 니 외로움 달래 준건 난데 어서 말해 제발  아무 사이 아니라고  왜 난 안돼 한 번 해봐  아무 말이라도 지금 너 거기서 뭐하니 지금 널 멀리서 멍하니 바라보는 내가  느껴지지 않니 하고픈 말은 다 내일 해 미안하단 말도 내일 해 자꾸 어딜 봐 바로 여기가  니가 있어야 할 자린데 여보세요 밥은 먹었니 어디서 뭘 하는지 걱정되니까 여보세요 왜 아무 말 못하니 여보세요 여보세요 널 보고 싶었어 비가 오니까 비가 내리니까 너와 걷던 거리를 걷다 보니까 죽겠으니까 집 앞이야 보고 싶어 너는 아닌가 봐 솔직히 미치겠어 너 아님 안되나 봐 Baby I can’t let you go 밥은 먹었니 I only think about you girl What would I be without you girl 어디서 뭐 하는지 Don’t tell me lies Don’t say goodbye I just wanna let you know 왜 아무말 못하니 I only think about you girl What would I be without you girl What would I be without you girl 여보세요  ,130676,https://cdnimg.melon.co.kr/cm/album/images/021/75/137/2175137_500.jpg/melon/resize/282/quality/80/optimize,4032981,1522
서영은,웃는거야,2006-03-16, 거울 앞에 앉아 눈물 흘리는 날 물끄러미 쳐다보며 물었어 너 왜 그러니 아무 일도 아닌데 훌쩍이잖아  이건 네가 아냐 그런 약한 모습 혼자 모든 짐 다 진 듯 찡그린 얼굴도 보기 싫어 언제까지 너 이럴 거니  잘 생각해보면 지금 이런 두려움 따윈 짧은 생의 작은 점일 뿐 주저앉아 웅크릴 필요 없잖아  먼지처럼 툭 가볍게 다 털어낼 수 있잖아 옛일 인 듯 기억조차 없는 듯 선물 같은 내일만 생각하면서  웃는거야 그래 그렇게 늘 그래왔던 것처럼 별일 아냐 흔한 일이잖아 이젠 너 인것 같아 늘 그렇게 웃어  낯선 사람처럼 표정도 없는 날 물끄러미 쳐다보며 물었어 너 왜 그러니 아무 일도 아닌데 심각해 보여  이건 네가 아냐 그런 약한 모습 가시밭길을 걷는 듯 싸늘한 얼굴도 보긴 싫어 언제까지 너 이럴 거니  잘 생각해보면 지금 이런 두려움 따윈 짧은 생의 작은 점일 뿐 주저앉아 웅크릴 필요 없잖아  먼지처럼 툭 가볍게 다 털어낼 수 있잖아 옛일 인 듯 기억조차 없는 듯 선물 같은 내일만 생각하면서  웃는 거야 그래 그렇게 늘 그래왔던 것처럼 별일 아냐 흔한 일이잖아 이제 너 인것같아 한 걸음쯤 아니 몇 걸음 늦어도 상관없잖아 언젠가는 소중한 보석처럼 어둠에도 찬란히 빛날 테니까  웃는 거야 그래 그렇게 다시 태어난 것처럼 하루하루 숨을 쉴 때마다 잊지 말고 기억해 늘 그렇게 웃어 -  ,11354,https://cdnimg.melon.co.kr/cm/album/images/003/14/896/314896_500.jpg/melon/resize/282/quality/80/optimize,1122105,1523
임재범,비상,2000-11-09, 누구나 한번쯤은 자기만의 세계로 빠져들게되는 순간이 있지 그렇지만 나는 제자리로 오지 못했어 되돌아 나오는 길을 모르니 너무 많은 생각과 너무 많은 걱정에 온통 내 자신을 가둬 두었지 이젠 이런 내 모습 나 조차 불안해 보여 어디 부터 시작할지 몰라서 나도 세상에 나가고 싶어 당당히 내꿈들을 보여줘야해 그토록 오랫동안 움츠렸던 날개 하늘로 더 넓게 펼쳐보이며 날고싶어 감당할수 없어서 버려둔 그 모든건 나를 기다리지 않고 떠났지 그렇게 많은 걸 잃었지만 후회는 없어 그래서 더멀리 갈수 있다면 상처받는것 보다 혼자를 택한거지 고독이 꼭 나쁜것은 아니야 외로움은 나에게 누구도 말하지 않은 소중한걸 깨닫게 했으니깐 이젠 세상에 나갈수 있어 당당히 내 꿈들을 보여 줄꺼야 그토록 오랫동안 움츠렸던 날개 하늘로 더넓게 펼쳐보이며 다시 새롭게 시작할꺼야 더이상 아무것도 피하지 않아 이 세상 견뎌 낼 그 힘이 되줄꺼야 힘겨웠던 방황을  ,13389,https://cdnimg.melon.co.kr/cm/album/images/000/42/378/42378_500.jpg/melon/resize/282/quality/80/optimize,733408,1524
에이트,사랑을 잃고 난 노래하네,2007-08-27, Yo 사람도 사랑도 만나면 헤어지고 또 헤어지면 만나는 법 난 사랑을 잃고 부르네 그댈 그리는 이 노래 눈부시게 태양이 빛나네 사랑이 떠나고 난 이렇게 울고 있는데 내 눈가에 눈물이 흘러도 바람은 여전히 기분 좋게 나를 지나네 사랑을 잃고 부르네 나의 이 노래가 너를 그리네 왜 너와는 항상 티격태격 했던 건지 나 바보같이 너를 떠나 보냈는지 이제와 다시 돌아보니 후회 가득 기대봐 이 노래에 몸을 맡겨 나는 새롭게 다시 시작해 눌러쓴 모자 벗어버리게 이 노래를 부르네 울다 지쳐 쓰러져 젖은 베개를 베고 자고 일어나도 사는게 사는 것 같지 않지만 웃고 또 사랑하고 노래하고 춤을 추고 그런 날이 언젠가 다시 오게 될 거야 난 노래해 Every day Don't worry be happy 사랑이 날 울려 버린 그날 세상이 끝나고 내 인생도 끝났다 믿었어 하지만 나 슬픈 노래 하나 이 노래 부르다 나도 몰래 미소를 짓네 정말로 사는게 그렇더라 절대 잊지 못할 것 같던 그녀가 지워져 가더라 잊혀지더라 다 아침마다 태양은 다시 떠 오르고 Yeah 다 잊으려 해도 배고파 찾아서 먹던 밥 한끼에 웃더라 친구들이 다 잊으라 하기 전에 전화로 먼저 쾌를 찾더라 사랑을 잃고 난 노래하네 울다 지쳐 쓰러져 젖은 베개를 베고 자고 일어나도 사는게 사는 것 같지 않지만 웃고 또 사랑하고 노래하고 춤을 추고 그런 날이 언젠가 다시 오게 될 거야 지나간 사랑에 후회한들 무엇 하리 모두 한 모금 미소로 멀리 멀리 멀리 사랑을 잃고 난 노래하네 울다 지쳐 쓰러져 젖은 베개를 베고 자고 일어나도 사는게 사는 것 같지 않지만 웃고 또 사랑하고 노래하고 춤을 추고 그런 날이 언젠가 다시 오게 될 거야 난 노래해 Every day Don't worry be happy 난 노래해 Every day Don't worry be happy 사랑을 잃고 부르네 이 노래가 너를 그리네 사랑을 잃고 부르네 Don't worry be happy   ,13708,https://cdnimg.melon.co.kr/cm/album/images/003/56/964/356964_500.jpg/melon/resize/282/quality/80/optimize,1717446,1525
이루,까만안경 (2021),2021-05-16, 까만 안경을 써요 아주 까만 밤인데 말이죠 앞이 보이지 않아도 괜찮아요 나는 울고 싶을 뿐이죠 한 여자가 떠나요 너무나 사랑했었죠 그래요 내 여자에요 내 가슴 속에서 울고 있는 여자 사랑해요 나도 울고 있어요 오 난 보고 싶어서 만나고 싶어서 차라리 죽고만 싶어요 미안해요 잘해주지 못한 나지만 이별까지도 사랑할거에요 행복한 사람이 되어주세요 제발요 한 여자가 떠나요 너무나 사랑했었죠 그래요 내 여자에요 내 가슴 속에서 울고 있는 여자 사랑해요 나도 울고 있어요 오 난 보고 싶어서 만나고 싶어서 차라리 죽고만 싶어요 미안해요 잘해주지 못한 나지만 이별까지도 사랑할거에요 행복한 사람이 되어주세요 사랑해요 나도 울고 있어요 난 보고 싶어서 만나고 싶어서 차라리 죽고만 싶어요 미안해요 잘해주지 못한 나지만 이별까지도 사랑할거에요 행복한 사람이 되어주세요 제발요  ,9702,https://cdnimg.melon.co.kr/cm2/album/images/106/07/942/10607942_20210514113157_500.jpg?aedc66b6d5520711bae84150f3d2eec6/melon/resize/282/quality/80/optimize,33481955,1526
윤현상,언제쯤이면 (Duet.아이유),2014-10-31, 그리워 보고 싶어 잘 지내란 말이 무색해질 만큼 오랜 시간 함께해온 추억들이 한 장의 폴라로이드 사진처럼 가슴 한 켠에 남는다 미안해 잘못했어 용서해 란 말이 그리워질 만큼 너와 있던 시간이 항상 생각 나 항상 후회되고 그리워 어쩌다 너와 마주칠 땐 숨이 탁 막혀와 언제쯤이면 우리 따뜻한 인사와 함께 서로 웃으며 안부를 묻는 그런 사이가 될까 언제쯤이면 언제쯤이면 언제쯤이면 그럴 수 있을까 우리가 자주 걷던 그 거리를 혼자 서성이다 보면 소박하던 우리들의 추억들이 내게 인사를 건네는 것만 같아 울음이 목 끝에 걸려서 숨이 탁 막혀와 언제쯤이면 우리 따뜻한 인사와 함께 서로 웃으며 안부를 묻는 그런 사이가 될까 언제쯤이면 언제쯤이면 언제쯤이면 외롭기만 하는 지금 그리고 행복 했었던 우리 언제쯤이면 네 앞에 서서 아무렇지 않은 척 웃음 보일까 언제쯤이면 인사와 함께 서로 눈이라도 맞추며 웃음 보이게 될까 할 수 있다면 이렇게라도 난 기다리고 싶어  ,104557,https://cdnimg.melon.co.kr/cm/album/images/022/88/324/2288324_500.jpg/melon/resize/282/quality/80/optimize,5439395,1527
FTISLAND (FT아일랜드),나쁜 여자야,2009-02-11, 내 사람이 아닌가봐 우린 인연이 아닌가봐 이제 이별하자고 그만 헤어지자고 하면 난 어떡하니 날 모르는 사람처럼 모두 없었던 일인것처럼 다 잊어버리면 이제 난 어떡해 너만을 사랑했는데 넌 나쁜 여자야 넌 나쁜 여자야 남자의 가슴에 남자의 두 눈에 눈물나게 하는거니 넌 나쁜 여자야 넌 나쁜 여자야 널 사랑했는데 너 밖에 없는데 결국 나를 떠나가는 넌 나쁜 여자야 날 모르는 사람처럼 모두 없었던 일인것처럼 다 지워버리면 이제 난 어떡해 너만을 사랑했는데 넌 나쁜 여자야 넌 나쁜 여자야 남자의 가슴에 남자의 두 눈에 눈물나게 하는거니 넌 나쁜 여자야 넌 나쁜 여자야 널 사랑했는데 너 밖에 없는데 결국 나를 떠나가는 너 때문에 난 행복했었는데 너 때문에 난 사랑했었는데 너의 영원한 사랑은 오직 나 하나뿐이라고 믿었는데 넌 나쁜 여자야 난 나쁜 남자야 난 나쁜 남자야 너와의 기억을 우리의 사랑을 이젠 모두 지우려해 나만을 사랑한 그리운 사랑아 널 사랑했는데 너 밖에 없는데 이젠 나를 떠나가는 넌 나쁜 여자야   ,11864,https://cdnimg.melon.co.kr/cm/album/images/004/95/152/495152_500.jpg/melon/resize/282/quality/80/optimize,2053450,1528
별,안부 (Duet With 나윤권),2005-03-17, 이번엔 진짠가요 몇 번을 헤어졌지만 결국엔 다시 또 돌아 왔잖아요 이번엔 진짠가요  이제는 알잖아요 사랑을 하면 할수록 시간이 갈수록 힘들어 진다는 걸 이젠 알잖아요  이젠 사랑해도 사랑해선 안되고 보고파도 만나선 안되고 술에 취해 흐트러지지 않게 술도 마시지 말고  행여 우리 마주치더라도 사랑하는 마음은 숨기고 오랜만에 만난 친구처럼 웃으며 안부를 물어요  너무 슬픈 일이죠 가슴이 너무나 아프죠 그댈 향한 마음을 다 지운다는 게 다 잊는다는 게  다음 세상엔 우리 우리 아주 일찍 만나요 그래서 평생 둘이 함께 지낼 수 있게 헤어질 필요 없게  이젠 사랑해도 사랑해선 안되고 보고파도 만나선 안되고 술에 취해 흐트러지지 않게 술도 마시지 말고  행여 우리 마주치더라도 사랑하는 마음은 숨기고 오랜만에 만난 친구처럼 웃으며 안부를 물어  이젠 사랑해도 사랑해선 안되고 보고파도 만나선 안되고 술에 취해 흐트러지지 않게 술도 마시지 말고 행여 우리 마주치더라도 사랑하는 마음은 숨기고 오랜만에 만난 친구처럼 웃으며 안부를 물어요 웃으며 안부를 물어요  ,18472,https://cdnimg.melon.co.kr/cm/album/images/003/01/021/301021_500.jpg/melon/resize/282/quality/80/optimize,742311,1529
임재범,이 또한 지나 가리라,2012-07-11, 세상 속에 고된 나의 하루도 항상 니가 있었어 나의 삶이 허물투성이라도 내손을 잡아준 사람 나와 같은 고통의 길을 걷고 같은 꿈을 바라봐 주는 믿음 너의 손을 붙잡고 끝없는 폭풍속을 이 거친 파도속을 뛰어들 자신이 있어 눈물도 초라함도 이 또한 지나가리라 너와 함께 내 마지막까지 나와 같은 고통의 길을 걷고 같은 꿈을 바라봐 주는 믿음 너의 손을 붙잡고 끝없는 폭풍속을 이 거친 파도속을 뛰어들 자신이 있어 눈물도 초라함도 이 또한 지나가리라 너와 함께 내 마지막까지 해낼 수 있다는 마음과 넘어지고 일어서는 말 없는 그 강인함으로 칼날 같은 길 위에 서 있어도 끝없는 폭풍속을 이 거친 파도속을 뛰어들 자신이 있어 눈물도 초라함도 이 또한 지나가리라 너와 함께 내 마지막까지 너와 내 삶의 끝까지  ,17152,https://cdnimg.melon.co.kr/cm/album/images/021/36/984/2136984_500.jpg/melon/resize/282/quality/80/optimize,3851548,1530
어반자카파,모르겠어,2021-11-23," 날 보는 눈빛이 남들을 볼 때와 별다를 게 없고 내가 하는 얘기엔 관심도 없고 그렇게 마지못해 고갤 끄덕이고 언제부터인지 나 혼자만 먼저 연락한다 느끼고 ‘우리 얘기 좀 해’ 서운함 내비칠 때면 ‘미안해, 내가 더 잘할게’ 또 그때뿐 모르겠어 계속 노력하고 있다는 니 진심을 정말 날 사랑하는 마음 때문인 건지 아니면, 그저 나에 대한 미안함인지 늦은 밤 연락 와서 ‘얼굴 보고할 말이 있어’ 불러내고 막상 만나면 ‘아무것도 아냐’ 둘러대고 어색한 표정에 자꾸 한숨만 내쉬고 모르겠어 계속 노력하고 있다는 니 진심을 정말 날 사랑하는 마음 때문인 건지 아니면, 그저 나에 대한 미안함인지 달라진 널 알면서도 그냥 나 여기 있을게 이별을 기다리는 널 보면서 모르겠어 계속 노력하고 있다는 니 진심을 정말 날 사랑하는 마음 때문인 건지 아니면, 그저 나에 대한 미안함인지 알고 싶어 아무것도 바라지 않던 그 순수함 사랑이 모든 걸 해결할 수 있다던, 그 무모함 그 마음은 어디에 이별을 기다리는 널 보면서 ",6816,https://cdnimg.melon.co.kr/cm2/album/images/107/86/924/10786924_20211122181747_500.jpg?32cd3683d47c57c4b470995a34424be5/melon/resize/282/quality/80/optimize,34305937,1531
10CM,열심히 할게,2021-11-11, 열심히 할게 응원해 줄래 누가 봐도 깜짝 놀랄 정도로 바쁘게 살아볼래 아침 일찍 일어나볼게 그렇게 싫어했던 운동을 하고 건강하게 지낼게 여전히 피곤하고 귀찮지만 나름 노력하고 있어 난 네 말 잘 들으니까 너에겐 턱없이 모자랐던 모습이 얼마나 말도 안 되었었는지 왜 몰랐던 걸까 아무리 해봐도 봐주지 않겠지만 너는 그냥 잘 지내다 혹시 내 얘기 들으면 칭찬해줘 멋진 사람은 될 수 없겠지 너의 눈에 쏙 들 만큼 대단한 그런 건 무리겠지 언제까지 해낼 수 있을지 잘 모르지만 이것봐 이만큼이나 꽤 능숙해졌어 오늘도 의미 없는 하루지만 나도 달라지고 있어 난 네 말 잘 들으니까 너에겐 턱없이 모자랐던 모습이 얼마나 말도 안 되었었는지 왜 몰랐던 걸까 아무리 해봐도 봐주지 않겠지만 너는 그냥 잘 지내다 혹시 내 얘기 들으면 아직도 모자라 노력하면 할수록 아무래도 내가 바라는 건 다 욕심이니까 나 신경 쓰지 마 너무 괜찮으니까 너는 그냥 잘 지내다 혹시 내 얘기 들으면 칭찬해줘  ,11167,https://cdnimg.melon.co.kr/cm2/album/images/107/71/882/10771882_20211110183217_500.jpg?f054b7ce7447294abd9b77a1bca93c6f/melon/resize/282/quality/80/optimize,34244527,1532
안다은,피아노,2022-07-26, 사랑이 이젠 잊으라네요 붙잡아도 소용없대요 시간이 지나가면 편해진다고 잊으래요 내맘 가져놓고 살아갈 날은 아직 길다고 자기땜에 울지말래요 그렇게 모진 모습 처음이기에 가지말란 말도 못하네요 내 사랑 지켜만봐도 안될까요 아파져도 난 그대를 사랑해요 이렇게 나 영원히 삶이 다해도 나 그댈 위해 늘 기도할께요 그대를 미워해도 되겠죠 아픈만큼 사랑한만큼 가끔은 불행하라 빌지 몰라요 생각나서 애써 지우려고 내 사랑 지켜만봐도 안될까요 아파져도 난 그대를 사랑해요 이렇게 나 영원히 삶이 다해도 나 그댈위해 늘 기도할꺼에요 내 사랑 잊기엔 멀리왔나봐요 안될것같아 잊으라 말아요 저 하늘이 정해준 사랑을 따라 그대는 떠나가지만 바라볼래요 세상앞에 남보다도 더 못한 사람으로 남아도 누구보다 더 그댈 사랑해요  ,347,https://cdnimg.melon.co.kr/cm2/album/images/110/13/050/11013050_20220725180727_500.jpg?df1127dd0d71375c37bca8df79410957/melon/resize/282/quality/80/optimize,35460172,1533
김나영,우리 서로,2018-05-11, 내게 무관심한 너 그런 널 봐도 이젠 무덤덤한 나 자연스러운 걸까 이별이란 건 원하지 않아도 오게 되는 걸까 난 이대로 아무 감정도 없인 더 못하겠어 우리 여기서 모든걸 정리하기로 해 우리 서로 몰라도 너무 모르고 지냈나 봐 서로 맘이 떠난 줄도 모르고 붙잡고 있었잖아 우리 둘로 나뉘어도 사랑했었던 마음과 좋았었던 기억만 간직한 채로 보내주기로 해 뭐가 잘못된 걸까 어쩌다 우리 뜨겁던 사랑이 식어버린 걸까 난 더 이상 버틸 힘조차 없어서 더 못하겠어 우리 여기서 모든걸 정리하기로 해 우리 서로 몰라도 너무 모르고 지냈나 봐 서로 맘이 떠난 줄도 모르고 붙잡고 있었잖아 우리 둘로 나뉘어도 사랑했었던 마음과 좋았었던 기억만 간직한 채로 보내주기로 해 셀 수도 없을 만큼 널 불러도 점점 멀어지는 널 보며 매일 밤 조금씩 널 보냈던 거야 우리 서로 달라도 너무 달라서 그랬나 봐 매번 서로 다른 길로 가는데 같을 수가 없잖아 그래 우리 좀 아플 거라고 해도 너와 나 좋았던 그 모습으로 기억하기로 해  ,43073,https://cdnimg.melon.co.kr/cm/album/images/101/66/141/10166141_500.jpg?2ea5881d0d818c54c898cae6c093d5f4/melon/resize/282/quality/80/optimize,31070262,1534
비투비,봄이 피어나,2022-02-21, 참 예뻤다 기억 저편 머물러 있던 얼어 있던 봄이 피어나 아직 조금 시리고 눈꽃이 내려와도 어떤 말로 시작해야 좋을까 유난히 춥고 길었던 지난겨울의 끝 어떤 말도 이 마음은 대신 못 해 네 안에 남아있길 널 다시 품에 안길 너를 그리워하다가 내내 그리워하다가 결국 너 없인 안 된다고 나는 다시 봄을 찾아 아프지만 아름답던 그대 내겐 아직 너무 시리다 얼었던 마음을 녹이고 길고 긴 밤을 지나서 너에게로 너에게로 우리 다시 참 예뻤다 우리 함께 나눴던 순간들 보고 싶어 다시 달려와 따스히 나를 감싸고 웃어줄 것 같은데 Uh 내가 마멋이었다면 너는 내 그림자 보이지 않아 근데 다 괜찮아 봄이 온다는 말이니까 (Uh) 난 희망 갖고 (Uh) 물어봐 If you just give me one more chance 행복하게 해줄게 다시 시작하는 것처럼 Baby Be my Gisele and I’ll be your Tom Brady 아직도 내 마음은 그대로 있는데 아름답던 그대 내겐 아직 너무 시리다 얼었던 마음을 녹이고 길고 긴 밤을 지나서 너에게로 너에게로 우리 다시 얼어 있던 봄이 피어나 그대는 나를 흔들어 수많은 밤이 지나도 오래 걸렸죠 미안해요 다시는 그대 손을 놓지 않아 이대로 더 오래도록 아름다운 그대 내게 다시 봄이 피어나 포근한 바람이 되어 부드럽게 날 안아줘 너에게로 너에게로 우리 다시 나의 그대여 사랑해요 다시는 그대 손을 놓지 않을게 ,17112,https://cdnimg.melon.co.kr/cm2/album/images/108/73/531/10873531_20220221102734_500.jpg?0876b43419693387b02b4875744bc294/melon/resize/282/quality/80/optimize,34667574,1535
먼데이 키즈 (Monday Kiz),나가,2020-08-09, 뭐에 홀린 것처럼 정신이 없다 아무것도 재미가 없다 나도 너처럼 살고 싶어 아무렇지도 않고 싶어 뻔한 이별 노래 가사처럼 나만 또 아픈 건가 봐 그만 괴롭히고 나가 나의 맘속에서 나가 어딜 가든 너만 보이고 아직도 너 하나만 찾아 그래 이제 나가 나의 맘속에서 나가 제발 끝났잖아 다신 돌릴 순 없잖아 나만 힘든가 봐 난 네가 행복하지 않았으면 좋겠어 좋은 사람 만나서 잘 살고 있다 너완 너무 다른 이 사람 나는 너처럼 살기 싫어 행복하게만 살고 싶어 뻔한 이별 노래 가사처럼 역시 넌 변한 게 없어 그만 괴롭히고 나가 나의 맘속에서 나가 어딜 가든 너만 보이고 아직도 너 하나만 찾아 그래 이제 나가 나의 맘속에서 나가 제발 끝났잖아 다신 돌릴 수 없잖아 이제는 아프고 싶지 않아 어떻게 잊을 수 있어 이제 너를 보내고 싶어 우린 여기까진가 봐 너무 지쳐버렸나 봐 그만 괴롭히고 나가 자꾸만 보고 싶어 미치겠어 어딜 가든 너만 보이고 이대로는 끝낼 수가 없어 정말 그래 이제 나가 나의 맘속에서 나가 제발 끝났잖아 다신 돌릴 순 없잖아 나만 힘든가 봐 난 네가 좋은 사람 만났으면 좋겠어 그래 나가 내 맘속에서 이제 그만 잘 살아줘  ,19227,https://cdnimg.melon.co.kr/cm2/album/images/104/73/719/10473719_20200807152557_500.jpg?76a69fd2af33463c62192394d7685fe6/melon/resize/282/quality/80/optimize,32846663,1536
이우,소개팅 날,2020-10-09, 미뤄왔던 소개팅을 했어 분위기 좋은 카페 갔어 웃으면서 나를 소개하고 행복한 척 얘기를 나눴어 혹시 너도 노력하니 나처럼 더 생각나 더 괴롭기만 해  널 잊기 위해서  소개팅도 나가봤는데 너보다 훨씬  좋은 사람이 참 많더라 예쁘고 날 웃게 해주는 그런 사람을 만나봐도 네가 보고 싶고  네가 더 그리워진 걸까 다른 사람 만나봐도 난 자꾸만 너와 비교를 해 설레는 맘 억지로라도 가지려 해도 안되고 사람은 사람으로  잊는단 말 다 거짓말 같아 더 힘들기만 해 널 잊기 위해서 소개팅도 나가봤는데 너보다 훨씬 좋은 사람이 참 많더라 예쁘고 날 웃게 해주는 그런 사람을 만나봐도 네가 보고 싶고 네가 더 그리워진 걸까 언젠가 나도 너보다 더 사랑 할 사람 나타나겠지 혹시 너도 다른 사람을 만나게 된다면 나보다 좋은 사람은 만나지 말아 줘 그래야 내 생각이 나서 돌아올 수도 있으니까 너무 안고 싶고 너무 그리운 널 기다려  ,13176,https://cdnimg.melon.co.kr/cm2/album/images/105/01/025/10501025_20201008145954_500.jpg?2c1830aecb6674830c2bfbd59f2b7417/melon/resize/282/quality/80/optimize,32977433,1537
김범수,나타나,2010-11-18, 왜 내 눈앞에 나타나 왜 네가 자꾸 나타나 두 눈을 감고 누우면 왜 니 얼굴이 떠올라 별 일 아닌듯 하다가 가슴이 내려 앉다가 스치는 일인게 아니라는걸 그것만은 분명한가봐 사랑인가봐  내 모습이 부족하다고 느낀 적 없었어 하루 끝자락이 아쉬운 적도 없었어 근데 말야 좀 이상해 뭔가 빈 틈이 생겨버렸나봐 니가와야 채워지는 틈이 이상해 삶은 다 살아야 아는건지 아직 이럴 맘이 남긴 했었는지 세상 가장 나 쉽게 봤던 사랑땜에 또 어지러워 왜 내 눈앞에 나타나 왜 네가 자꾸 나타나   왜 니 얼굴이 떠올라 별 일 아닌듯 하다가 가슴이 내려 앉다가 스치는 일인게 아니라는걸 그것만은 분명한가봐 사랑인가봐 사랑이야 사랑이야  그리 놀랄건 아닐지라도 그게 너라는건 믿기 힘든걸 코앞에 너를 두고서도 몰랐던 내가 더 이상해 왜 내 눈앞에 나타나 왜 네가 자꾸 나타나 두 눈을 감고 누우면 왜 니 얼굴이 떠올라 별 일 아닌듯 하다가 가슴이 내려 앉다가 스치는 일인게 아니라는걸 그것만은 분명한가봐 사랑인가봐  이럴려고 니가 내곁에 온건가봐     ,18647,https://cdnimg.melon.co.kr/cm/album/images/010/80/955/1080955_500.jpg/melon/resize/282/quality/80/optimize,3030884,1538
